"GEOID","Census_Tract","County","State","Total","Total_Owner","Total_Renter","Owner_Category","Owner_Count","Renter_Category","Renter_Count"
"Census Tract 77"," Kings"," New York",2427,1077,1077,1319,"Owner",1350,"Renter",31
"Census Tract 77"," Kings"," New York",2427,1077,1077,1319,"Owner",1350,"Renter",NA
"Census Tract 77"," New York"," New York",3310,1081,1064,2229,"Owner",17,"Renter",0
"Census Tract 77"," New York"," New York",3310,1081,1064,2229,"Owner",17,"Renter",NA
"Census Tract 77"," New York"," New York",3310,1081,1064,2229,"Owner",2229,"Renter",0
"Census Tract 77"," New York"," New York",3310,1081,1064,2229,"Owner",2229,"Renter",NA
"Census Tract 77"," Queens"," New York",796,104,104,692,"Owner",0,"Renter",0
"Census Tract 77"," Queens"," New York",796,104,104,692,"Owner",0,"Renter",NA
"Census Tract 77"," Queens"," New York",796,104,104,692,"Owner",692,"Renter",0
"Census Tract 77"," Queens"," New York",796,104,104,692,"Owner",692,"Renter",NA
"Census Tract 77"," Richmond"," New York",517,237,237,280,"Owner",0,"Renter",0
"Census Tract 77"," Richmond"," New York",517,237,237,280,"Owner",0,"Renter",NA
"Census Tract 77"," Richmond"," New York",517,237,237,280,"Owner",280,"Renter",0
"Census Tract 77"," Richmond"," New York",517,237,237,280,"Owner",280,"Renter",NA
"Census Tract 770"," Kings"," New York",1057,431,431,626,"Owner",0,"Renter",0
"Census Tract 770"," Kings"," New York",1057,431,431,626,"Owner",0,"Renter",NA
"Census Tract 770"," Kings"," New York",1057,431,431,626,"Owner",626,"Renter",0
"Census Tract 770"," Kings"," New York",1057,431,431,626,"Owner",626,"Renter",NA
"Census Tract 772"," Kings"," New York",1207,547,547,660,"Owner",0,"Renter",0
"Census Tract 772"," Kings"," New York",1207,547,547,660,"Owner",0,"Renter",NA
"Census Tract 772"," Kings"," New York",1207,547,547,660,"Owner",660,"Renter",0
"Census Tract 772"," Kings"," New York",1207,547,547,660,"Owner",660,"Renter",NA
"Census Tract 773"," Queens"," New York",1024,621,621,403,"Owner",0,"Renter",0
"Census Tract 773"," Queens"," New York",1024,621,621,403,"Owner",0,"Renter",NA
"Census Tract 773"," Queens"," New York",1024,621,621,403,"Owner",403,"Renter",0
"Census Tract 773"," Queens"," New York",1024,621,621,403,"Owner",403,"Renter",NA
"Census Tract 774"," Kings"," New York",1307,172,172,1135,"Owner",0,"Renter",0
"Census Tract 774"," Kings"," New York",1307,172,172,1135,"Owner",0,"Renter",NA
"Census Tract 774"," Kings"," New York",1307,172,172,1135,"Owner",1135,"Renter",0
"Census Tract 774"," Kings"," New York",1307,172,172,1135,"Owner",1135,"Renter",NA
"Census Tract 775"," Queens"," New York",987,282,282,705,"Owner",0,"Renter",0
"Census Tract 775"," Queens"," New York",987,282,282,705,"Owner",0,"Renter",NA
"Census Tract 775"," Queens"," New York",987,282,282,705,"Owner",705,"Renter",0
"Census Tract 775"," Queens"," New York",987,282,282,705,"Owner",705,"Renter",NA
"Census Tract 776"," Kings"," New York",1781,1064,1064,717,"Owner",0,"Renter",0
"Census Tract 776"," Kings"," New York",1781,1064,1064,717,"Owner",0,"Renter",NA
"Census Tract 776"," Kings"," New York",1781,1064,1064,717,"Owner",717,"Renter",0
"Census Tract 776"," Kings"," New York",1781,1064,1064,717,"Owner",717,"Renter",NA
"Census Tract 779.02"," Queens"," New York",1519,1050,1050,469,"Owner",0,"Renter",0
"Census Tract 779.02"," Queens"," New York",1519,1050,1050,469,"Owner",0,"Renter",NA
"Census Tract 779.02"," Queens"," New York",1519,1050,1050,469,"Owner",469,"Renter",0
"Census Tract 779.02"," Queens"," New York",1519,1050,1050,469,"Owner",469,"Renter",NA
"Census Tract 779.03"," Queens"," New York",1126,554,554,572,"Owner",0,"Renter",0
"Census Tract 779.03"," Queens"," New York",1126,554,554,572,"Owner",0,"Renter",NA
"Census Tract 779.03"," Queens"," New York",1126,554,554,572,"Owner",572,"Renter",0
"Census Tract 779.03"," Queens"," New York",1126,554,554,572,"Owner",572,"Renter",NA
"Census Tract 779.04"," Queens"," New York",1972,1007,992,965,"Owner",15,"Renter",0
"Census Tract 779.04"," Queens"," New York",1972,1007,992,965,"Owner",15,"Renter",NA
"Census Tract 779.04"," Queens"," New York",1972,1007,992,965,"Owner",965,"Renter",0
"Census Tract 779.04"," Queens"," New York",1972,1007,992,965,"Owner",965,"Renter",NA
"Census Tract 779.05"," Queens"," New York",1237,952,952,285,"Owner",0,"Renter",0
"Census Tract 779.05"," Queens"," New York",1237,952,952,285,"Owner",0,"Renter",NA
"Census Tract 779.05"," Queens"," New York",1237,952,952,285,"Owner",285,"Renter",0
"Census Tract 779.05"," Queens"," New York",1237,952,952,285,"Owner",285,"Renter",NA
"Census Tract 779.06"," Queens"," New York",1257,761,761,496,"Owner",0,"Renter",0
"Census Tract 779.06"," Queens"," New York",1257,761,761,496,"Owner",0,"Renter",NA
"Census Tract 779.06"," Queens"," New York",1257,761,761,496,"Owner",496,"Renter",0
"Census Tract 779.06"," Queens"," New York",1257,761,761,496,"Owner",496,"Renter",NA
"Census Tract 779.07"," Queens"," New York",967,227,227,740,"Owner",0,"Renter",0
"Census Tract 779.07"," Queens"," New York",967,227,227,740,"Owner",0,"Renter",NA
"Census Tract 779.07"," Queens"," New York",967,227,227,740,"Owner",740,"Renter",0
"Census Tract 779.07"," Queens"," New York",967,227,227,740,"Owner",740,"Renter",NA
"Census Tract 779.08"," Queens"," New York",1064,59,59,1005,"Owner",0,"Renter",0
"Census Tract 779.08"," Queens"," New York",1064,59,59,1005,"Owner",0,"Renter",NA
"Census Tract 779.08"," Queens"," New York",1064,59,59,1005,"Owner",1005,"Renter",0
"Census Tract 779.08"," Queens"," New York",1064,59,59,1005,"Owner",1005,"Renter",NA
"Census Tract 78"," Bronx"," New York",2211,519,519,1692,"Owner",0,"Renter",0
"Census Tract 78"," Bronx"," New York",2211,519,519,1692,"Owner",0,"Renter",NA
"Census Tract 78"," Bronx"," New York",2211,519,519,1692,"Owner",1692,"Renter",0
"Census Tract 78"," Bronx"," New York",2211,519,519,1692,"Owner",1692,"Renter",NA
"Census Tract 78"," Kings"," New York",1409,222,222,1187,"Owner",0,"Renter",0
"Census Tract 78"," Kings"," New York",1409,222,222,1187,"Owner",0,"Renter",NA
"Census Tract 78"," Kings"," New York",1409,222,222,1187,"Owner",1187,"Renter",0
"Census Tract 78"," Kings"," New York",1409,222,222,1187,"Owner",1187,"Renter",NA
"Census Tract 78"," New York"," New York",4847,1140,1140,3707,"Owner",0,"Renter",0
"Census Tract 78"," New York"," New York",4847,1140,1140,3707,"Owner",0,"Renter",NA
"Census Tract 78"," New York"," New York",4847,1140,1140,3707,"Owner",3707,"Renter",0
"Census Tract 78"," New York"," New York",4847,1140,1140,3707,"Owner",3707,"Renter",NA
"Census Tract 780"," Kings"," New York",652,466,466,186,"Owner",0,"Renter",0
"Census Tract 780"," Kings"," New York",652,466,466,186,"Owner",0,"Renter",NA
"Census Tract 780"," Kings"," New York",652,466,466,186,"Owner",186,"Renter",0
"Census Tract 780"," Kings"," New York",652,466,466,186,"Owner",186,"Renter",NA
"Census Tract 782"," Kings"," New York",1663,392,392,1271,"Owner",0,"Renter",0
"Census Tract 782"," Kings"," New York",1663,392,392,1271,"Owner",0,"Renter",NA
"Census Tract 782"," Kings"," New York",1663,392,392,1271,"Owner",1271,"Renter",0
"Census Tract 782"," Kings"," New York",1663,392,392,1271,"Owner",1271,"Renter",NA
"Census Tract 784"," Kings"," New York",805,447,447,348,"Owner",0,"Renter",10
"Census Tract 784"," Kings"," New York",805,447,447,348,"Owner",0,"Renter",NA
"Census Tract 784"," Kings"," New York",805,447,447,348,"Owner",358,"Renter",10
"Census Tract 784"," Kings"," New York",805,447,447,348,"Owner",358,"Renter",NA
"Census Tract 786.01"," Kings"," New York",1057,284,284,773,"Owner",0,"Renter",0
"Census Tract 786.01"," Kings"," New York",1057,284,284,773,"Owner",0,"Renter",NA
"Census Tract 786.01"," Kings"," New York",1057,284,284,773,"Owner",773,"Renter",0
"Census Tract 786.01"," Kings"," New York",1057,284,284,773,"Owner",773,"Renter",NA
"Census Tract 786.02"," Kings"," New York",827,295,295,532,"Owner",0,"Renter",0
"Census Tract 786.02"," Kings"," New York",827,295,295,532,"Owner",0,"Renter",NA
"Census Tract 786.02"," Kings"," New York",827,295,295,532,"Owner",532,"Renter",0
"Census Tract 786.02"," Kings"," New York",827,295,295,532,"Owner",532,"Renter",NA
"Census Tract 788"," Queens"," New York",522,403,403,119,"Owner",0,"Renter",0
"Census Tract 788"," Queens"," New York",522,403,403,119,"Owner",0,"Renter",NA
"Census Tract 788"," Queens"," New York",522,403,403,119,"Owner",119,"Renter",0
"Census Tract 788"," Queens"," New York",522,403,403,119,"Owner",119,"Renter",NA
"Census Tract 788.01"," Kings"," New York",780,138,138,606,"Owner",0,"Renter",36
"Census Tract 788.01"," Kings"," New York",780,138,138,606,"Owner",0,"Renter",NA
"Census Tract 788.01"," Kings"," New York",780,138,138,606,"Owner",642,"Renter",36
"Census Tract 788.01"," Kings"," New York",780,138,138,606,"Owner",642,"Renter",NA
"Census Tract 788.02"," Kings"," New York",513,5,5,486,"Owner",0,"Renter",22
"Census Tract 788.02"," Kings"," New York",513,5,5,486,"Owner",0,"Renter",NA
"Census Tract 788.02"," Kings"," New York",513,5,5,486,"Owner",508,"Renter",22
"Census Tract 788.02"," Kings"," New York",513,5,5,486,"Owner",508,"Renter",NA
"Census Tract 79"," Bronx"," New York",2345,51,51,2195,"Owner",0,"Renter",99
"Census Tract 79"," Bronx"," New York",2345,51,51,2195,"Owner",0,"Renter",NA
"Census Tract 79"," Bronx"," New York",2345,51,51,2195,"Owner",2294,"Renter",99
"Census Tract 79"," Bronx"," New York",2345,51,51,2195,"Owner",2294,"Renter",NA
"Census Tract 79"," New York"," New York",2406,725,725,1662,"Owner",0,"Renter",19
"Census Tract 79"," New York"," New York",2406,725,725,1662,"Owner",0,"Renter",NA
"Census Tract 79"," New York"," New York",2406,725,725,1662,"Owner",1681,"Renter",19
"Census Tract 79"," New York"," New York",2406,725,725,1662,"Owner",1681,"Renter",NA
"Census Tract 79"," Queens"," New York",1192,360,360,832,"Owner",0,"Renter",0
"Census Tract 79"," Queens"," New York",1192,360,360,832,"Owner",0,"Renter",NA
"Census Tract 79"," Queens"," New York",1192,360,360,832,"Owner",832,"Renter",0
"Census Tract 79"," Queens"," New York",1192,360,360,832,"Owner",832,"Renter",NA
"Census Tract 790"," Queens"," New York",730,351,344,379,"Owner",7,"Renter",0
"Census Tract 790"," Queens"," New York",730,351,344,379,"Owner",7,"Renter",NA
"Census Tract 790"," Queens"," New York",730,351,344,379,"Owner",379,"Renter",0
"Census Tract 790"," Queens"," New York",730,351,344,379,"Owner",379,"Renter",NA
"Census Tract 790.01"," Kings"," New York",452,86,86,366,"Owner",0,"Renter",0
"Census Tract 790.01"," Kings"," New York",452,86,86,366,"Owner",0,"Renter",NA
"Census Tract 790.01"," Kings"," New York",452,86,86,366,"Owner",366,"Renter",0
"Census Tract 790.01"," Kings"," New York",452,86,86,366,"Owner",366,"Renter",NA
"Census Tract 790.02"," Kings"," New York",1181,340,340,841,"Owner",0,"Renter",0
"Census Tract 790.02"," Kings"," New York",1181,340,340,841,"Owner",0,"Renter",NA
"Census Tract 790.02"," Kings"," New York",1181,340,340,841,"Owner",841,"Renter",0
"Census Tract 790.02"," Kings"," New York",1181,340,340,841,"Owner",841,"Renter",NA
"Census Tract 792"," Queens"," New York",785,536,536,202,"Owner",0,"Renter",47
"Census Tract 792"," Queens"," New York",785,536,536,202,"Owner",0,"Renter",NA
"Census Tract 792"," Queens"," New York",785,536,536,202,"Owner",249,"Renter",47
"Census Tract 792"," Queens"," New York",785,536,536,202,"Owner",249,"Renter",NA
"Census Tract 792.01"," Kings"," New York",462,134,134,326,"Owner",0,"Renter",2
"Census Tract 792.01"," Kings"," New York",462,134,134,326,"Owner",0,"Renter",NA
"Census Tract 792.01"," Kings"," New York",462,134,134,326,"Owner",328,"Renter",2
"Census Tract 792.01"," Kings"," New York",462,134,134,326,"Owner",328,"Renter",NA
"Census Tract 792.02"," Kings"," New York",750,199,199,551,"Owner",0,"Renter",0
"Census Tract 792.02"," Kings"," New York",750,199,199,551,"Owner",0,"Renter",NA
"Census Tract 792.02"," Kings"," New York",750,199,199,551,"Owner",551,"Renter",0
"Census Tract 792.02"," Kings"," New York",750,199,199,551,"Owner",551,"Renter",NA
"Census Tract 793"," Queens"," New York",0,0,0,0,"Owner",0,"Renter",0
"Census Tract 793"," Queens"," New York",0,0,0,0,"Owner",0,"Renter",NA
"Census Tract 793"," Queens"," New York",0,0,0,0,"Owner",0,"Renter",0
"Census Tract 793"," Queens"," New York",0,0,0,0,"Owner",0,"Renter",NA
"Census Tract 794"," Kings"," New York",567,233,233,334,"Owner",0,"Renter",0
"Census Tract 794"," Kings"," New York",567,233,233,334,"Owner",0,"Renter",NA
"Census Tract 794"," Kings"," New York",567,233,233,334,"Owner",334,"Renter",0
"Census Tract 794"," Kings"," New York",567,233,233,334,"Owner",334,"Renter",NA
"Census Tract 796.01"," Kings"," New York",1687,269,260,1418,"Owner",9,"Renter",0
"Census Tract 796.01"," Kings"," New York",1687,269,260,1418,"Owner",9,"Renter",NA
"Census Tract 796.01"," Kings"," New York",1687,269,260,1418,"Owner",1418,"Renter",0
"Census Tract 796.01"," Kings"," New York",1687,269,260,1418,"Owner",1418,"Renter",NA
"Census Tract 796.02"," Kings"," New York",2140,308,308,1832,"Owner",0,"Renter",0
"Census Tract 796.02"," Kings"," New York",2140,308,308,1832,"Owner",0,"Renter",NA
"Census Tract 796.02"," Kings"," New York",2140,308,308,1832,"Owner",1832,"Renter",0
"Census Tract 796.02"," Kings"," New York",2140,308,308,1832,"Owner",1832,"Renter",NA
"Census Tract 797.01"," Queens"," New York",2722,584,584,2138,"Owner",0,"Renter",0
"Census Tract 797.01"," Queens"," New York",2722,584,584,2138,"Owner",0,"Renter",NA
"Census Tract 797.01"," Queens"," New York",2722,584,584,2138,"Owner",2138,"Renter",0
"Census Tract 797.01"," Queens"," New York",2722,584,584,2138,"Owner",2138,"Renter",NA
"Census Tract 797.02"," Queens"," New York",1415,380,355,1035,"Owner",25,"Renter",0
"Census Tract 797.02"," Queens"," New York",1415,380,355,1035,"Owner",25,"Renter",NA
"Census Tract 797.02"," Queens"," New York",1415,380,355,1035,"Owner",1035,"Renter",0
"Census Tract 797.02"," Queens"," New York",1415,380,355,1035,"Owner",1035,"Renter",NA
"Census Tract 798.01"," Kings"," New York",1451,368,222,1072,"Owner",146,"Renter",11
"Census Tract 798.01"," Kings"," New York",1451,368,222,1072,"Owner",146,"Renter",NA
"Census Tract 798.01"," Kings"," New York",1451,368,222,1072,"Owner",1083,"Renter",11
"Census Tract 798.01"," Kings"," New York",1451,368,222,1072,"Owner",1083,"Renter",NA
"Census Tract 798.02"," Kings"," New York",2433,52,52,2381,"Owner",0,"Renter",0
"Census Tract 798.02"," Kings"," New York",2433,52,52,2381,"Owner",0,"Renter",NA
"Census Tract 798.02"," Kings"," New York",2433,52,52,2381,"Owner",2381,"Renter",0
"Census Tract 798.02"," Kings"," New York",2433,52,52,2381,"Owner",2381,"Renter",NA
"Census Tract 799"," Queens"," New York",964,306,306,658,"Owner",0,"Renter",0
"Census Tract 799"," Queens"," New York",964,306,306,658,"Owner",0,"Renter",NA
"Census Tract 799"," Queens"," New York",964,306,306,658,"Owner",658,"Renter",0
"Census Tract 799"," Queens"," New York",964,306,306,658,"Owner",658,"Renter",NA
"Census Tract 8"," New York"," New York",4094,105,105,3989,"Owner",0,"Renter",0
"Census Tract 8"," New York"," New York",4094,105,105,3989,"Owner",0,"Renter",NA
"Census Tract 8"," New York"," New York",4094,105,105,3989,"Owner",3989,"Renter",0
"Census Tract 8"," New York"," New York",4094,105,105,3989,"Owner",3989,"Renter",NA
"Census Tract 8"," Queens"," New York",910,645,645,265,"Owner",0,"Renter",0
"Census Tract 8"," Queens"," New York",910,645,645,265,"Owner",0,"Renter",NA
"Census Tract 8"," Queens"," New York",910,645,645,265,"Owner",265,"Renter",0
"Census Tract 8"," Queens"," New York",910,645,645,265,"Owner",265,"Renter",NA
"Census Tract 8"," Richmond"," New York",1853,1494,1484,359,"Owner",10,"Renter",0
"Census Tract 8"," Richmond"," New York",1853,1494,1484,359,"Owner",10,"Renter",NA
"Census Tract 8"," Richmond"," New York",1853,1494,1484,359,"Owner",359,"Renter",0
"Census Tract 8"," Richmond"," New York",1853,1494,1484,359,"Owner",359,"Renter",NA
"Census Tract 80"," Kings"," New York",1208,452,452,756,"Owner",0,"Renter",0
"Census Tract 80"," Kings"," New York",1208,452,452,756,"Owner",0,"Renter",NA
"Census Tract 80"," Kings"," New York",1208,452,452,756,"Owner",756,"Renter",0
"Census Tract 80"," Kings"," New York",1208,452,452,756,"Owner",756,"Renter",NA
"Census Tract 80"," New York"," New York",2802,1354,1354,1448,"Owner",0,"Renter",0
"Census Tract 80"," New York"," New York",2802,1354,1354,1448,"Owner",0,"Renter",NA
"Census Tract 80"," New York"," New York",2802,1354,1354,1448,"Owner",1448,"Renter",0
"Census Tract 80"," New York"," New York",2802,1354,1354,1448,"Owner",1448,"Renter",NA
"Census Tract 800"," Kings"," New York",1431,634,634,797,"Owner",0,"Renter",0
"Census Tract 800"," Kings"," New York",1431,634,634,797,"Owner",0,"Renter",NA
"Census Tract 800"," Kings"," New York",1431,634,634,797,"Owner",797,"Renter",0
"Census Tract 800"," Kings"," New York",1431,634,634,797,"Owner",797,"Renter",NA
"Census Tract 802"," Kings"," New York",1982,712,712,1270,"Owner",0,"Renter",0
"Census Tract 802"," Kings"," New York",1982,712,712,1270,"Owner",0,"Renter",NA
"Census Tract 802"," Kings"," New York",1982,712,712,1270,"Owner",1270,"Renter",0
"Census Tract 802"," Kings"," New York",1982,712,712,1270,"Owner",1270,"Renter",NA
"Census Tract 803.01"," Queens"," New York",1049,431,431,618,"Owner",0,"Renter",0
"Census Tract 803.01"," Queens"," New York",1049,431,431,618,"Owner",0,"Renter",NA
"Census Tract 803.01"," Queens"," New York",1049,431,431,618,"Owner",618,"Renter",0
"Census Tract 803.01"," Queens"," New York",1049,431,431,618,"Owner",618,"Renter",NA
"Census Tract 803.02"," Queens"," New York",1038,460,460,578,"Owner",0,"Renter",0
"Census Tract 803.02"," Queens"," New York",1038,460,460,578,"Owner",0,"Renter",NA
"Census Tract 803.02"," Queens"," New York",1038,460,460,578,"Owner",578,"Renter",0
"Census Tract 803.02"," Queens"," New York",1038,460,460,578,"Owner",578,"Renter",NA
"Census Tract 804"," Kings"," New York",1469,443,443,1012,"Owner",0,"Renter",14
"Census Tract 804"," Kings"," New York",1469,443,443,1012,"Owner",0,"Renter",NA
"Census Tract 804"," Kings"," New York",1469,443,443,1012,"Owner",1026,"Renter",14
"Census Tract 804"," Kings"," New York",1469,443,443,1012,"Owner",1026,"Renter",NA
"Census Tract 806"," Kings"," New York",1292,299,299,993,"Owner",0,"Renter",0
"Census Tract 806"," Kings"," New York",1292,299,299,993,"Owner",0,"Renter",NA
"Census Tract 806"," Kings"," New York",1292,299,299,993,"Owner",993,"Renter",0
"Census Tract 806"," Kings"," New York",1292,299,299,993,"Owner",993,"Renter",NA
"Census Tract 808"," Kings"," New York",580,3,3,572,"Owner",0,"Renter",5
"Census Tract 808"," Kings"," New York",580,3,3,572,"Owner",0,"Renter",NA
"Census Tract 808"," Kings"," New York",580,3,3,572,"Owner",577,"Renter",5
"Census Tract 808"," Kings"," New York",580,3,3,572,"Owner",577,"Renter",NA
