"","GEOID","Census_Tract","County","State","Total","Total_Owner","Total_Renter","Owner_Category","Owner_Count","Renter_Category","Renter_Count"
"7980","Census Tract 72"," New York"," New York",4210,824,824,3386,"Owner",3386,"Renter",NA
"7981","Census Tract 720"," Kings"," New York",646,245,245,401,"Owner",0,"Renter",0
"7982","Census Tract 720"," Kings"," New York",646,245,245,401,"Owner",0,"Renter",NA
"7983","Census Tract 720"," Kings"," New York",646,245,245,401,"Owner",401,"Renter",0
"7984","Census Tract 720"," Kings"," New York",646,245,245,401,"Owner",401,"Renter",NA
"7985","Census Tract 721"," Queens"," New York",2104,1208,1208,896,"Owner",0,"Renter",0
"7986","Census Tract 721"," Queens"," New York",2104,1208,1208,896,"Owner",0,"Renter",NA
"7987","Census Tract 721"," Queens"," New York",2104,1208,1208,896,"Owner",896,"Renter",0
"7988","Census Tract 721"," Queens"," New York",2104,1208,1208,896,"Owner",896,"Renter",NA
"7989","Census Tract 722"," Kings"," New York",1004,675,675,329,"Owner",0,"Renter",0
"7990","Census Tract 722"," Kings"," New York",1004,675,675,329,"Owner",0,"Renter",NA
"7991","Census Tract 722"," Kings"," New York",1004,675,675,329,"Owner",329,"Renter",0
"7992","Census Tract 722"," Kings"," New York",1004,675,675,329,"Owner",329,"Renter",NA
"7993","Census Tract 723"," Queens"," New York",795,712,712,83,"Owner",0,"Renter",0
"7994","Census Tract 723"," Queens"," New York",795,712,712,83,"Owner",0,"Renter",NA
"7995","Census Tract 723"," Queens"," New York",795,712,712,83,"Owner",83,"Renter",0
"7996","Census Tract 723"," Queens"," New York",795,712,712,83,"Owner",83,"Renter",NA
"7997","Census Tract 724"," Kings"," New York",765,498,498,267,"Owner",0,"Renter",0
"7998","Census Tract 724"," Kings"," New York",765,498,498,267,"Owner",0,"Renter",NA
"7999","Census Tract 724"," Kings"," New York",765,498,498,267,"Owner",267,"Renter",0
"8000","Census Tract 724"," Kings"," New York",765,498,498,267,"Owner",267,"Renter",NA
"8001","Census Tract 726"," Kings"," New York",650,591,591,59,"Owner",0,"Renter",0
"8002","Census Tract 726"," Kings"," New York",650,591,591,59,"Owner",0,"Renter",NA
"8003","Census Tract 726"," Kings"," New York",650,591,591,59,"Owner",59,"Renter",0
"8004","Census Tract 726"," Kings"," New York",650,591,591,59,"Owner",59,"Renter",NA
"8005","Census Tract 728"," Kings"," New York",1623,1203,1203,420,"Owner",0,"Renter",0
"8006","Census Tract 728"," Kings"," New York",1623,1203,1203,420,"Owner",0,"Renter",NA
"8007","Census Tract 728"," Kings"," New York",1623,1203,1203,420,"Owner",420,"Renter",0
"8008","Census Tract 728"," Kings"," New York",1623,1203,1203,420,"Owner",420,"Renter",NA
"8009","Census Tract 729"," Queens"," New York",495,430,430,65,"Owner",0,"Renter",0
"8010","Census Tract 729"," Queens"," New York",495,430,430,65,"Owner",0,"Renter",NA
"8011","Census Tract 729"," Queens"," New York",495,430,430,65,"Owner",65,"Renter",0
"8012","Census Tract 729"," Queens"," New York",495,430,430,65,"Owner",65,"Renter",NA
"8013","Census Tract 73"," Bronx"," New York",1434,20,20,1414,"Owner",0,"Renter",0
"8014","Census Tract 73"," Bronx"," New York",1434,20,20,1414,"Owner",0,"Renter",NA
"8015","Census Tract 73"," Bronx"," New York",1434,20,20,1414,"Owner",1414,"Renter",0
"8016","Census Tract 73"," Bronx"," New York",1434,20,20,1414,"Owner",1414,"Renter",NA
"8017","Census Tract 73"," New York"," New York",3607,711,711,2896,"Owner",0,"Renter",0
"8018","Census Tract 73"," New York"," New York",3607,711,711,2896,"Owner",0,"Renter",NA
"8019","Census Tract 73"," New York"," New York",3607,711,711,2896,"Owner",2896,"Renter",0
"8020","Census Tract 73"," New York"," New York",3607,711,711,2896,"Owner",2896,"Renter",NA
"8021","Census Tract 73"," Queens"," New York",2036,213,213,1823,"Owner",0,"Renter",0
"8022","Census Tract 73"," Queens"," New York",2036,213,213,1823,"Owner",0,"Renter",NA
"8023","Census Tract 73"," Queens"," New York",2036,213,213,1823,"Owner",1823,"Renter",0
"8024","Census Tract 73"," Queens"," New York",2036,213,213,1823,"Owner",1823,"Renter",NA
"8025","Census Tract 730"," Kings"," New York",795,636,636,159,"Owner",0,"Renter",0
"8026","Census Tract 730"," Kings"," New York",795,636,636,159,"Owner",0,"Renter",NA
"8027","Census Tract 730"," Kings"," New York",795,636,636,159,"Owner",159,"Renter",0
"8028","Census Tract 730"," Kings"," New York",795,636,636,159,"Owner",159,"Renter",NA
"8029","Census Tract 731"," Queens"," New York",530,378,378,152,"Owner",0,"Renter",0
"8030","Census Tract 731"," Queens"," New York",530,378,378,152,"Owner",0,"Renter",NA
"8031","Census Tract 731"," Queens"," New York",530,378,378,152,"Owner",152,"Renter",0
"8032","Census Tract 731"," Queens"," New York",530,378,378,152,"Owner",152,"Renter",NA
"8033","Census Tract 732"," Kings"," New York",785,429,429,356,"Owner",0,"Renter",0
"8034","Census Tract 732"," Kings"," New York",785,429,429,356,"Owner",0,"Renter",NA
"8035","Census Tract 732"," Kings"," New York",785,429,429,356,"Owner",356,"Renter",0
"8036","Census Tract 732"," Kings"," New York",785,429,429,356,"Owner",356,"Renter",NA
"8037","Census Tract 734"," Kings"," New York",537,424,424,113,"Owner",0,"Renter",0
"8038","Census Tract 734"," Kings"," New York",537,424,424,113,"Owner",0,"Renter",NA
"8039","Census Tract 734"," Kings"," New York",537,424,424,113,"Owner",113,"Renter",0
"8040","Census Tract 734"," Kings"," New York",537,424,424,113,"Owner",113,"Renter",NA
"8041","Census Tract 736"," Kings"," New York",1203,580,580,617,"Owner",0,"Renter",6
"8042","Census Tract 736"," Kings"," New York",1203,580,580,617,"Owner",0,"Renter",NA
"8043","Census Tract 736"," Kings"," New York",1203,580,580,617,"Owner",623,"Renter",6
"8044","Census Tract 736"," Kings"," New York",1203,580,580,617,"Owner",623,"Renter",NA
"8045","Census Tract 737"," Queens"," New York",1046,452,452,594,"Owner",0,"Renter",0
"8046","Census Tract 737"," Queens"," New York",1046,452,452,594,"Owner",0,"Renter",NA
"8047","Census Tract 737"," Queens"," New York",1046,452,452,594,"Owner",594,"Renter",0
"8048","Census Tract 737"," Queens"," New York",1046,452,452,594,"Owner",594,"Renter",NA
"8049","Census Tract 738"," Kings"," New York",1303,630,630,673,"Owner",0,"Renter",0
"8050","Census Tract 738"," Kings"," New York",1303,630,630,673,"Owner",0,"Renter",NA
"8051","Census Tract 738"," Kings"," New York",1303,630,630,673,"Owner",673,"Renter",0
"8052","Census Tract 738"," Kings"," New York",1303,630,630,673,"Owner",673,"Renter",NA
"8053","Census Tract 739"," Queens"," New York",2637,1242,1242,1395,"Owner",0,"Renter",0
"8054","Census Tract 739"," Queens"," New York",2637,1242,1242,1395,"Owner",0,"Renter",NA
"8055","Census Tract 739"," Queens"," New York",2637,1242,1242,1395,"Owner",1395,"Renter",0
"8056","Census Tract 739"," Queens"," New York",2637,1242,1242,1395,"Owner",1395,"Renter",NA
"8057","Census Tract 74"," Bronx"," New York",1330,566,566,750,"Owner",0,"Renter",14
"8058","Census Tract 74"," Bronx"," New York",1330,566,566,750,"Owner",0,"Renter",NA
"8059","Census Tract 74"," Bronx"," New York",1330,566,566,750,"Owner",764,"Renter",14
"8060","Census Tract 74"," Bronx"," New York",1330,566,566,750,"Owner",764,"Renter",NA
"8061","Census Tract 74"," Kings"," New York",1538,287,287,1251,"Owner",0,"Renter",0
"8062","Census Tract 74"," Kings"," New York",1538,287,287,1251,"Owner",0,"Renter",NA
"8063","Census Tract 74"," Kings"," New York",1538,287,287,1251,"Owner",1251,"Renter",0
"8064","Census Tract 74"," Kings"," New York",1538,287,287,1251,"Owner",1251,"Renter",NA
"8065","Census Tract 74"," New York"," New York",2405,693,693,1712,"Owner",0,"Renter",0
"8066","Census Tract 74"," New York"," New York",2405,693,693,1712,"Owner",0,"Renter",NA
"8067","Census Tract 74"," New York"," New York",2405,693,693,1712,"Owner",1712,"Renter",0
"8068","Census Tract 74"," New York"," New York",2405,693,693,1712,"Owner",1712,"Renter",NA
"8069","Census Tract 74"," Richmond"," New York",1767,1131,1131,636,"Owner",0,"Renter",0
"8070","Census Tract 74"," Richmond"," New York",1767,1131,1131,636,"Owner",0,"Renter",NA
"8071","Census Tract 74"," Richmond"," New York",1767,1131,1131,636,"Owner",636,"Renter",0
"8072","Census Tract 74"," Richmond"," New York",1767,1131,1131,636,"Owner",636,"Renter",NA
"8073","Census Tract 740"," Kings"," New York",1020,321,321,699,"Owner",0,"Renter",0
"8074","Census Tract 740"," Kings"," New York",1020,321,321,699,"Owner",0,"Renter",NA
"8075","Census Tract 740"," Kings"," New York",1020,321,321,699,"Owner",699,"Renter",0
"8076","Census Tract 740"," Kings"," New York",1020,321,321,699,"Owner",699,"Renter",NA
"8077","Census Tract 741"," Queens"," New York",1597,983,983,614,"Owner",0,"Renter",0
"8078","Census Tract 741"," Queens"," New York",1597,983,983,614,"Owner",0,"Renter",NA
"8079","Census Tract 741"," Queens"," New York",1597,983,983,614,"Owner",614,"Renter",0
"8080","Census Tract 741"," Queens"," New York",1597,983,983,614,"Owner",614,"Renter",NA
"8081","Census Tract 742"," Kings"," New York",968,489,489,479,"Owner",0,"Renter",0
"8082","Census Tract 742"," Kings"," New York",968,489,489,479,"Owner",0,"Renter",NA
"8083","Census Tract 742"," Kings"," New York",968,489,489,479,"Owner",479,"Renter",0
"8084","Census Tract 742"," Kings"," New York",968,489,489,479,"Owner",479,"Renter",NA
"8085","Census Tract 743"," Queens"," New York",1773,827,827,946,"Owner",0,"Renter",0
"8086","Census Tract 743"," Queens"," New York",1773,827,827,946,"Owner",0,"Renter",NA
"8087","Census Tract 743"," Queens"," New York",1773,827,827,946,"Owner",946,"Renter",0
"8088","Census Tract 743"," Queens"," New York",1773,827,827,946,"Owner",946,"Renter",NA
"8089","Census Tract 744"," Kings"," New York",632,553,553,79,"Owner",0,"Renter",0
"8090","Census Tract 744"," Kings"," New York",632,553,553,79,"Owner",0,"Renter",NA
"8091","Census Tract 744"," Kings"," New York",632,553,553,79,"Owner",79,"Renter",0
"8092","Census Tract 744"," Kings"," New York",632,553,553,79,"Owner",79,"Renter",NA
"8093","Census Tract 745"," Queens"," New York",1538,339,339,1199,"Owner",0,"Renter",0
"8094","Census Tract 745"," Queens"," New York",1538,339,339,1199,"Owner",0,"Renter",NA
"8095","Census Tract 745"," Queens"," New York",1538,339,339,1199,"Owner",1199,"Renter",0
"8096","Census Tract 745"," Queens"," New York",1538,339,339,1199,"Owner",1199,"Renter",NA
"8097","Census Tract 746"," Kings"," New York",747,418,418,329,"Owner",0,"Renter",0
"8098","Census Tract 746"," Kings"," New York",747,418,418,329,"Owner",0,"Renter",NA
"8099","Census Tract 746"," Kings"," New York",747,418,418,329,"Owner",329,"Renter",0
"8100","Census Tract 746"," Kings"," New York",747,418,418,329,"Owner",329,"Renter",NA
"8101","Census Tract 747"," Queens"," New York",1232,682,682,550,"Owner",0,"Renter",0
"8102","Census Tract 747"," Queens"," New York",1232,682,682,550,"Owner",0,"Renter",NA
"8103","Census Tract 747"," Queens"," New York",1232,682,682,550,"Owner",550,"Renter",0
"8104","Census Tract 747"," Queens"," New York",1232,682,682,550,"Owner",550,"Renter",NA
"8105","Census Tract 748"," Kings"," New York",685,378,378,307,"Owner",0,"Renter",0
"8106","Census Tract 748"," Kings"," New York",685,378,378,307,"Owner",0,"Renter",NA
"8107","Census Tract 748"," Kings"," New York",685,378,378,307,"Owner",307,"Renter",0
"8108","Census Tract 748"," Kings"," New York",685,378,378,307,"Owner",307,"Renter",NA
"8109","Census Tract 749"," Queens"," New York",502,371,371,131,"Owner",0,"Renter",0
"8110","Census Tract 749"," Queens"," New York",502,371,371,131,"Owner",0,"Renter",NA
"8111","Census Tract 749"," Queens"," New York",502,371,371,131,"Owner",131,"Renter",0
"8112","Census Tract 749"," Queens"," New York",502,371,371,131,"Owner",131,"Renter",NA
"8113","Census Tract 75"," Bronx"," New York",2235,413,413,1818,"Owner",0,"Renter",4
"8114","Census Tract 75"," Bronx"," New York",2235,413,413,1818,"Owner",0,"Renter",NA
"8115","Census Tract 75"," Bronx"," New York",2235,413,413,1818,"Owner",1822,"Renter",4
"8116","Census Tract 75"," Bronx"," New York",2235,413,413,1818,"Owner",1822,"Renter",NA
"8117","Census Tract 75"," Kings"," New York",2077,856,856,1221,"Owner",0,"Renter",0
"8118","Census Tract 75"," Kings"," New York",2077,856,856,1221,"Owner",0,"Renter",NA
"8119","Census Tract 75"," Kings"," New York",2077,856,856,1221,"Owner",1221,"Renter",0
"8120","Census Tract 75"," Kings"," New York",2077,856,856,1221,"Owner",1221,"Renter",NA
"8121","Census Tract 75"," New York"," New York",2220,863,863,1357,"Owner",0,"Renter",0
"8122","Census Tract 75"," New York"," New York",2220,863,863,1357,"Owner",0,"Renter",NA
"8123","Census Tract 75"," New York"," New York",2220,863,863,1357,"Owner",1357,"Renter",0
"8124","Census Tract 75"," New York"," New York",2220,863,863,1357,"Owner",1357,"Renter",NA
"8125","Census Tract 75"," Queens"," New York",2189,461,461,1728,"Owner",0,"Renter",0
"8126","Census Tract 75"," Queens"," New York",2189,461,461,1728,"Owner",0,"Renter",NA
"8127","Census Tract 75"," Queens"," New York",2189,461,461,1728,"Owner",1728,"Renter",0
"8128","Census Tract 75"," Queens"," New York",2189,461,461,1728,"Owner",1728,"Renter",NA
"8129","Census Tract 75"," Richmond"," New York",1134,539,539,595,"Owner",0,"Renter",0
"8130","Census Tract 75"," Richmond"," New York",1134,539,539,595,"Owner",0,"Renter",NA
"8131","Census Tract 75"," Richmond"," New York",1134,539,539,595,"Owner",595,"Renter",0
"8132","Census Tract 75"," Richmond"," New York",1134,539,539,595,"Owner",595,"Renter",NA
"8133","Census Tract 750"," Kings"," New York",882,427,427,455,"Owner",0,"Renter",0
"8134","Census Tract 750"," Kings"," New York",882,427,427,455,"Owner",0,"Renter",NA
"8135","Census Tract 750"," Kings"," New York",882,427,427,455,"Owner",455,"Renter",0
"8136","Census Tract 750"," Kings"," New York",882,427,427,455,"Owner",455,"Renter",NA
"8137","Census Tract 752"," Kings"," New York",284,264,264,20,"Owner",0,"Renter",0
"8138","Census Tract 752"," Kings"," New York",284,264,264,20,"Owner",0,"Renter",NA
"8139","Census Tract 752"," Kings"," New York",284,264,264,20,"Owner",20,"Renter",0
"8140","Census Tract 752"," Kings"," New York",284,264,264,20,"Owner",20,"Renter",NA
"8141","Census Tract 754"," Kings"," New York",463,328,328,135,"Owner",0,"Renter",0
"8142","Census Tract 754"," Kings"," New York",463,328,328,135,"Owner",0,"Renter",NA
"8143","Census Tract 754"," Kings"," New York",463,328,328,135,"Owner",135,"Renter",0
"8144","Census Tract 754"," Kings"," New York",463,328,328,135,"Owner",135,"Renter",NA
"8145","Census Tract 756"," Kings"," New York",805,525,525,280,"Owner",0,"Renter",0
"8146","Census Tract 756"," Kings"," New York",805,525,525,280,"Owner",0,"Renter",NA
"8147","Census Tract 756"," Kings"," New York",805,525,525,280,"Owner",280,"Renter",0
"8148","Census Tract 756"," Kings"," New York",805,525,525,280,"Owner",280,"Renter",NA
"8149","Census Tract 757.01"," Queens"," New York",2413,1484,1484,929,"Owner",0,"Renter",0
"8150","Census Tract 757.01"," Queens"," New York",2413,1484,1484,929,"Owner",0,"Renter",NA
"8151","Census Tract 757.01"," Queens"," New York",2413,1484,1484,929,"Owner",929,"Renter",0
"8152","Census Tract 757.01"," Queens"," New York",2413,1484,1484,929,"Owner",929,"Renter",NA
"8153","Census Tract 757.02"," Queens"," New York",2331,1693,1693,638,"Owner",0,"Renter",0
"8154","Census Tract 757.02"," Queens"," New York",2331,1693,1693,638,"Owner",0,"Renter",NA
"8155","Census Tract 757.02"," Queens"," New York",2331,1693,1693,638,"Owner",638,"Renter",0
"8156","Census Tract 757.02"," Queens"," New York",2331,1693,1693,638,"Owner",638,"Renter",NA
"8157","Census Tract 758"," Kings"," New York",605,321,321,284,"Owner",0,"Renter",0
"8158","Census Tract 758"," Kings"," New York",605,321,321,284,"Owner",0,"Renter",NA
"8159","Census Tract 758"," Kings"," New York",605,321,321,284,"Owner",284,"Renter",0
"8160","Census Tract 758"," Kings"," New York",605,321,321,284,"Owner",284,"Renter",NA
"8161","Census Tract 76"," Bronx"," New York",1780,468,468,1302,"Owner",0,"Renter",10
"8162","Census Tract 76"," Bronx"," New York",1780,468,468,1302,"Owner",0,"Renter",NA
"8163","Census Tract 76"," Bronx"," New York",1780,468,468,1302,"Owner",1312,"Renter",10
"8164","Census Tract 76"," Bronx"," New York",1780,468,468,1302,"Owner",1312,"Renter",NA
"8165","Census Tract 76"," Kings"," New York",1382,358,358,1024,"Owner",0,"Renter",0
"8166","Census Tract 76"," Kings"," New York",1382,358,358,1024,"Owner",0,"Renter",NA
"8167","Census Tract 76"," Kings"," New York",1382,358,358,1024,"Owner",1024,"Renter",0
"8168","Census Tract 76"," Kings"," New York",1382,358,358,1024,"Owner",1024,"Renter",NA
"8169","Census Tract 76"," New York"," New York",1215,277,277,938,"Owner",0,"Renter",0
"8170","Census Tract 76"," New York"," New York",1215,277,277,938,"Owner",0,"Renter",NA
"8171","Census Tract 76"," New York"," New York",1215,277,277,938,"Owner",938,"Renter",0
"8172","Census Tract 76"," New York"," New York",1215,277,277,938,"Owner",938,"Renter",NA
"8173","Census Tract 760"," Kings"," New York",1105,479,479,618,"Owner",0,"Renter",8
"8174","Census Tract 760"," Kings"," New York",1105,479,479,618,"Owner",0,"Renter",NA
"8175","Census Tract 760"," Kings"," New York",1105,479,479,618,"Owner",626,"Renter",8
"8176","Census Tract 760"," Kings"," New York",1105,479,479,618,"Owner",626,"Renter",NA
"8177","Census Tract 762"," Kings"," New York",1612,235,235,1377,"Owner",0,"Renter",0
"8178","Census Tract 762"," Kings"," New York",1612,235,235,1377,"Owner",0,"Renter",NA
"8179","Census Tract 762"," Kings"," New York",1612,235,235,1377,"Owner",1377,"Renter",0
"8180","Census Tract 762"," Kings"," New York",1612,235,235,1377,"Owner",1377,"Renter",NA
"8181","Census Tract 764"," Kings"," New York",1495,166,166,1329,"Owner",0,"Renter",0
"8182","Census Tract 764"," Kings"," New York",1495,166,166,1329,"Owner",0,"Renter",NA
"8183","Census Tract 764"," Kings"," New York",1495,166,166,1329,"Owner",1329,"Renter",0
"8184","Census Tract 764"," Kings"," New York",1495,166,166,1329,"Owner",1329,"Renter",NA
"8185","Census Tract 766"," Kings"," New York",682,180,180,502,"Owner",0,"Renter",0
"8186","Census Tract 766"," Kings"," New York",682,180,180,502,"Owner",0,"Renter",NA
"8187","Census Tract 766"," Kings"," New York",682,180,180,502,"Owner",502,"Renter",0
"8188","Census Tract 766"," Kings"," New York",682,180,180,502,"Owner",502,"Renter",NA
